,playId,x_coords,y_coords,nflId,event,data.ball_handler,data.qtr,data.game_clock,data.play_clock,data.real_time,frameId,team,gameId
216,76,32.46631246,26.24966685,2556524,,,1st,14:44,29,1601598210,20,home,2020_04_DEN_NYJ
217,76,32.902565,24.2547938,2538145,,,1st,14:44,29,1601598210,20,home,2020_04_DEN_NYJ
218,76,32.34138102,34.79033793,2552415,,,1st,14:44,29,1601598210,20,home,2020_04_DEN_NYJ
219,76,32.902565,10.29069265,2562845,,,1st,14:44,29,1601598210,20,home,2020_04_DEN_NYJ
220,76,28.91282145,23.25735982,2561036,,,1st,14:44,29,1601598210,20,home,2020_04_DEN_NYJ
221,76,32.56706363,22.2599233,2555353,,,1st,14:44,29,1601598210,21,home,2020_04_DEN_NYJ
222,76,31.5696271,27.24710337,2560738,,,1st,14:44,29,1601598210,21,home,2020_04_DEN_NYJ
223,76,32.902565,33.23171743,2530515,,,1st,14:44,29,1601598210,21,home,2020_04_DEN_NYJ
224,76,32.56706363,20.60055163,2562258,,,1st,14:44,29,1601598210,21,home,2020_04_DEN_NYJ
225,76,33.56449846,23.25735982,2555133,,,1st,14:44,29,1601598210,21,home,2020_04_DEN_NYJ
226,76,28.57732008,20.60055163,2506404,,,1st,14:44,29,1601598210,21,home,2020_04_DEN_NYJ
227,76,32.56706363,26.24966685,2556524,,,1st,14:44,29,1601598210,21,home,2020_04_DEN_NYJ
228,76,32.902565,24.2547938,2538145,,,1st,14:44,29,1601598210,21,home,2020_04_DEN_NYJ
229,76,32.24062986,34.8910891,2552415,,,1st,14:44,29,1601598210,21,home,2020_04_DEN_NYJ
230,76,32.902565,10.29069265,2562845,,,1st,14:44,29,1601598210,21,home,2020_04_DEN_NYJ
231,76,28.91282145,23.25735982,2561036,,,1st,14:44,29,1601598210,21,home,2020_04_DEN_NYJ
232,76,32.68494249,22.2599233,2555353,,,1st,14:44,29,1601598210,22,home,2020_04_DEN_NYJ
233,76,31.68750596,27.24710337,2560738,,,1st,14:44,29,1601598210,22,home,2020_04_DEN_NYJ
234,76,32.902565,33.23171743,2530515,,,1st,14:44,29,1601598210,22,home,2020_04_DEN_NYJ
235,76,32.68494249,20.48267277,2562258,,,1st,14:44,29,1601598210,22,home,2020_04_DEN_NYJ
236,76,33.68237702,23.25735982,2555133,,,1st,14:44,29,1601598210,22,home,2020_04_DEN_NYJ
237,76,28.69519894,20.48267277,2506404,,,1st,14:44,29,1601598210,22,home,2020_04_DEN_NYJ
238,76,32.68494249,26.24966685,2556524,,,1st,14:44,29,1601598210,22,home,2020_04_DEN_NYJ
239,76,32.902565,24.2547938,2538145,,,1st,14:44,29,1601598210,22,home,2020_04_DEN_NYJ
